zpid,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,daysOnZillow,zestimate,rentZestimate,timeOnZillow,taxAssessedValue,lotAreaValue,dateSold,CalendarYear built,Price per sqft,HasFlooring,HasHeating,HasCooling,GarageSpaces,HasLaundary,FirePlaces,HasPool,HasSecurity,Stories,Livability,Crime,Employment,Housing,Schools,homeType_CONDO,homeType_MANUFACTURED,homeType_MULTI_FAMILY,homeType_SINGLE_FAMILY,homeType_TOWNHOUSE
19263230,419 Laverne Ave,94941,Mill Valley,CA,37.896789,-122.5499,1.8535766411641765,4,4,0.9222039580010912,-1,1.8012969773306027,10694,42:02.6,3403480,10010.0,00:00.0,2021,1249.0,Yes,Yes,Yes,2,Yes,1,No,Yes,3,86,A,A+,C,A+,0.0,0.0,0.0,1.0,0.0
63039268,221 Marion Ave,94941,Mill Valley,CA,37.904774,-122.556026,2.012214859999117,4,4,1.361313030745624,-1,1.889108947146228,12515,42:02.6,2844050,25596.0,00:00.0,2002,1103.0,Yes,Yes,Yes,2,Yes,2,No,Yes,0,86,A,A+,C,A+,0.0,0.0,0.0,1.0,0.0
19307599,406 Durant Way,94941,Mill Valley,CA,37.8709,-122.533678,-0.17605939392991254,3,2,-0.21198088834890902,-1,-0.2066648942925896,5000,42:02.6,1040921,2940.0,00:00.0,1972,852.0,Yes,Yes,No,1,Yes,1,No,No,2,86,A,A+,C,A+,0.0,0.0,0.0,1.0,0.0
80741108,407 Maple St,94941,Mill Valley,CA,37.879547,-122.537983,0.37995201032000075,2,3,0.6597479604986118,-1,0.33129977944536054,2694,42:02.6,1125913,7749.0,00:00.0,1967,741.0,No,Yes,No,5,Yes,0,No,No,0,86,A,A+,C,A+,0.0,0.0,1.0,0.0,0.0
19262412,110 Seminary Dr APT 2A,94941,Mill Valley,CA,37.888814,-122.511656,-0.7484012030598932,1,1,-0.8147644430524057,-1,-0.8106436902152543,2841,42:02.6,519620,1799.0,00:00.0,1974,823.0,Yes,Yes,No,1,Yes,1,Yes,Yes,0,86,A,A+,C,A+,1.0,0.0,0.0,0.0,0.0
19254963,400 Monte Vista Ave,94941,Mill Valley,CA,37.910409,-122.5631,2.4406935785189803,6,5,2.5445281183872965,41,2.306681238239434,15554,59:27.0,2662030,22847.0,00:00.0,1988,872.0,Yes,Yes,Yes,2,Yes,3,No,No,3,86,A,A+,C,A+,0.0,0.0,0.0,1.0,0.0
19264387,704 Bay Rd,94941,Mill Valley,CA,37.878754,-122.542319,0.06500848763298694,2,3,-0.08580012031887085,-1,0.09672080707570498,5969,42:02.6,919573,8699.0,00:00.0,1953,942.0,Yes,Yes,Yes,1,Yes,3,No,No,2,86,A,A+,C,A+,0.0,0.0,0.0,1.0,0.0
19265615,172 Morning Sun Ave,94941,Mill Valley,CA,37.886305,-122.527619,-0.09051917789146433,2,3,-0.03965401086788546,-1,-0.0024943072301116366,5738,42:02.6,1051955,3101.0,00:00.0,1959,802.0,Yes,Yes,No,1,Yes,1,No,Yes,2,86,A,A+,C,A+,0.0,0.0,0.0,1.0,0.0
19262457,150 Seminary Dr APT 3F,94941,Mill Valley,CA,37.887354,-122.508823,-0.7437353730941597,1,1,-0.8147644430524057,-1,-0.7823297600185201,2841,42:02.6,680632,1800.0,00:00.0,1974,830.0,No,Yes,No,1,No,1,Yes,No,3,86,A,A+,C,A+,1.0,0.0,0.0,0.0,0.0
61243264,16 Manzanita Pl,94941,Mill Valley,CA,37.919181,-122.555694,1.0759383135419203,3,5,0.9885389903368828,77,0.9518790714285763,10528,59:46.0,2525900,27931.0,00:00.0,1976,910.0,Yes,Yes,No,2,Yes,1,Yes,No,3,86,A,A+,C,A+,0.0,0.0,0.0,1.0,0.0
19307658,330 Durant Way,94941,Mill Valley,CA,37.871414,-122.531335,0.04945572108054182,3,3,0.7484350145997244,-1,0.45463991372702467,8321,42:02.6,963085,11378.0,00:00.0,1972,566.0,Yes,Yes,Yes,2,Yes,3,No,Yes,3,86,A,A+,C,A+,0.0,0.0,0.0,1.0,0.0
89036984,357 Rose Ave,94941,Mill Valley,CA,37.908077,-122.564264,1.2314659790663716,5,4,1.439184590444162,-1,1.2627892967121674,10228,42:02.6,2771611,5998.0,00:00.0,2011,816.0,Yes,Yes,No,2,Yes,2,No,Yes,4,86,A,A+,C,A+,0.0,0.0,0.0,1.0,0.0
80736517,206 Stanford Ave,94941,Mill Valley,CA,37.884984,-122.531054,3.4088532964086893,6,6,2.473866888290475,-1,2.9240800613512357,16961,42:02.6,4338504,99988.0,00:00.0,1986,1121.0,Yes,Yes,No,3,Yes,2,No,Yes,2,86,A,A+,C,A+,0.0,0.0,0.0,1.0,0.0
19267010,29 Greenwood Bay Dr,94920,Tiburon,CA,37.897327,-122.502329,-0.16517245734320093,3,3,0.09590018564438413,-1,-0.21131923898246374,5600,42:02.6,1339728,3280.0,00:00.0,1975,682.0,Yes,Yes,No,2,Yes,1,Yes,No,1,84,A+,A+,C,A+,1.0,0.0,0.0,0.0,0.0
19259296,61 N Knoll Rd,94941,Mill Valley,CA,37.904619,-122.512688,0.8426468152552433,5,7,-0.5761025332355906,-1,0.7275396573766437,14350,42:02.6,2314120,12079.0,00:00.0,1969,863.244668,Yes,Yes,Yes,3,Yes,0,No,Yes,0,86,A,A+,C,A+,0.0,0.0,1.0,0.0,0.0
15501156,825 Banbury Ln,94030,Millbrae,CA,37.602639,-122.41696,0.4561605664269819,2,3,-0.028117483505139113,0,-0.06563825018940384,4417,38:00.0,384663,5488.0,00:00.0,1958,1169.0,No,Yes,No,1,No,0,No,No,0,82,A,B+,C,A-,0.0,0.0,0.0,1.0,0.0
96059013,1388 Broadway UNIT 205,94030,Millbrae,CA,37.608904,-122.400629,-0.4762277883921035,2,2,-0.5566346433109561,6,-0.487430480468096,3463,28:00.0,679724,1132.0,00:00.0,2009,871.0,No,Yes,Yes,0,Yes,0,No,Yes,0,82,A,B+,C,A-,1.0,0.0,0.0,0.0,0.0
295378669,840 El Camino Real,94030,Millbrae,CA,37.605062,-122.395073,0.8076530905122418,2,3,1.796095905729127,10,0.7579480426838213,3711,44:00.0,1352140,5248.0,00:00.0,1952,601.0,No,Yes,No,0,No,0,No,No,0,82,A,B+,C,A-,0.0,0.0,1.0,0.0,0.0
2072269278,1396 El Camino Real,94030,Millbrae,CA,37.610725,-122.401139,-0.6465305821413776,2,2,-0.7087725979071736,15,-0.6926560523269454,2997,09:17.0,514005,37089.0,00:00.0,1980,833.0,Yes,Yes,Yes,1,Yes,1,Yes,Yes,2,82,A,B+,C,A-,0.0,0.0,0.0,1.0,0.0
15501937,526 Anita Ln,94030,Millbrae,CA,37.599511,-122.406852,0.6910073413689033,6,5,0.0800374605206079,23,0.5126640775274554,4953,09:00.0,1958076,5667.0,00:00.0,1949,1232.0,Yes,Yes,Yes,2,No,0,No,No,0,82,A,B+,C,A-,0.0,0.0,0.0,1.0,0.0
15509869,304 Roblar Ave,94030,Millbrae,CA,37.603479,-122.384438,-0.17994758556802382,2,3,-0.5400508852270083,27,-0.12575686910027786,4170,29:26.0,1261413,5460.0,00:00.0,1945,1179.0,Yes,Yes,No,1,Yes,0,No,No,0,82,A,B+,C,A-,0.0,0.0,0.0,1.0,0.0
15621093,380 Vallejo Dr APT 121,94030,Millbrae,CA,37.582753,-122.402997,-0.747623564732271,1,1,-0.8327902670566969,35,-0.7823856121547986,2300,42:00.0,384781,696.0,00:00.0,1973,851.0,Yes,Yes,No,0,Yes,0,No,Yes,0,82,A,B+,C,A-,1.0,0.0,0.0,0.0,0.0
15626781,300 Murchison Dr APT 307,94030,Millbrae,CA,37.594796,-122.388234,-0.514332066445594,2,2,-0.6193645108458894,43,-0.5271747054990461,3290,28:00.0,866423,1132.0,00:00.0,1989,896.0,Yes,Yes,No,0,Yes,0,No,No,0,82,A,B+,C,A-,1.0,0.0,0.0,0.0,0.0
15509110,33 Via Canon,94030,Millbrae,CA,37.592819,-122.402489,0.21509268486408242,5,4,0.07282713091889143,64,0.2998053803772123,5331,41:00.0,1681885,11399.0,00:00.0,1947,935.0,Yes,Yes,No,2,No,0,No,No,0,82,A,B+,C,A-,0.0,0.0,0.0,1.0,0.0
15626467,1396 El Camino Real UNIT 110,94030,Millbrae,CA,37.610725,-122.401139,-0.6706373702976676,2,2,-0.7159829275088901,91,-0.716703499891295,2997,13:23.0,767360,37089.0,00:00.0,1980,809.0,Yes,Yes,Yes,0,Yes,1,Yes,No,1,82,A,B+,C,A-,1.0,0.0,0.0,0.0,0.0
118176006,151 El Camino Real UNIT 201,94030,Millbrae,CA,37.599937,-122.389479,-0.24293629010542658,2,2,-0.4246856115995448,107,-0.2846088776415665,3699,37:00.0,819101,1350.0,00:00.0,2010,977.0,Yes,Yes,Yes,0,Yes,0,No,Yes,0,82,A,B+,C,A-,1.0,0.0,0.0,0.0,0.0
64899366,264 Parc Place Dr,95035,Milpitas,CA,37.420657,-121.899243,-0.611536857398376,3,2,-0.5876390605983369,0,-0.6418461227958197,2999,38:15.0,760000,286533.7061,00:00.0,2005,747.0,Yes,Yes,Yes,2,Yes,0,Yes,No,3,75,B,B-,C-,B,0.0,0.0,0.0,0.0,1.0
19480754,211 Rodrigues Ave,95035,Milpitas,CA,37.432557,-121.88256,-0.09527210334989156,3,4,0.05912750467563014,0,0.018450243874321894,4099,13:17.0,949170,6000.0,00:00.0,1966,744.0,Yes,Yes,Yes,2,Yes,1,No,Yes,2,75,B,B-,C-,B,0.0,0.0,0.0,1.0,0.0
122249419,1625 Lee Way,95035,Milpitas,CA,37.407729,-121.900292,-0.3992415939575001,3,3,-0.21414398722942396,0,-0.4036615847397416,3563,02:00.0,719662,1145.0,00:00.0,2013,677.0,Yes,Yes,Yes,1,Yes,0,No,No,0,75,B,B-,C-,B,1.0,0.0,0.0,0.0,0.0
122249280,1257 Coyote Creek Way,95035,Milpitas,CA,37.41749,-121.927252,-0.3992415939575001,3,3,-0.39584429319267894,1,-0.4036988194972606,3327,07:00.0,837410,435.0,00:00.0,2014,801.0,Yes,Yes,Yes,1,Yes,0,No,No,0,75,B,B-,C-,B,1.0,0.0,0.0,0.0,0.0
82953063,700 S Abel St UNIT 506,95035,Milpitas,CA,37.421004,-121.905453,-0.6310649110816262,2,2,-0.47587895177173173,1,-0.6569362840045065,2996,11:00.0,561410,435.0,00:00.0,2007,635.0,Yes,Yes,Yes,2,No,0,No,Yes,0,75,B,B-,C-,B,1.0,0.0,0.0,0.0,0.0
79844142,440 Dempsey Rd UNIT 243,95035,Milpitas,CA,37.428494,-121.882805,-0.9443660616207018,1,1,-0.8962411675518018,2,-0.9865174130115276,1950,32:00.0,313904,696.0,00:00.0,2007,587.0,Yes,Yes,Yes,1,Yes,0,No,No,0,75,B,B-,C-,B,1.0,0.0,0.0,0.0,0.0
299484735,255 Wild Rose Way,95035,Milpitas,CA,37.408626,-121.896859,-0.2227176935872479,4,4,0.1341149325334814,2,-0.22755049036428474,4164,21:00.0,1136000,1197.0,00:00.0,2018,629.0,Yes,Yes,Yes,2,Yes,0,No,No,0,75,B,B-,C-,B,0.0,0.0,0.0,0.0,1.0
19477038,1157 Fox Hollow Ct,95035,Milpitas,CA,37.448884,-121.888965,-0.016643536767349976,3,4,0.05552233987477191,2,0.008986409671577855,4181,53:23.0,1157445,4000.0,00:00.0,1989,797.0,Yes,Yes,Yes,2,Yes,0,No,No,2,75,B,B-,C-,B,0.0,0.0,0.0,1.0,0.0
112095175,1762 Snell Pl,95035,Milpitas,CA,37.405315,-121.901446,-0.5314401096532837,3,3,-0.4802051495327616,2,-0.544367079059326,3300,51:00.0,443768,605.0,00:00.0,2010,741.0,Yes,Yes,Yes,1,Yes,0,No,No,0,75,B,B-,C-,B,0.0,0.0,0.0,0.0,1.0
295034899,263 Baja Rose St,95035,Milpitas,CA,37.41026,-121.897813,-0.49100291661692635,2,2,-0.33888268933911886,6,-0.514307769603889,3345,02:00.0,854760,592.0,00:00.0,2018,676.0,Yes,Yes,Yes,2,Yes,0,No,No,0,75,B,B-,C-,B,0.0,0.0,0.0,0.0,1.0
121042222,394 Gerald Cir,95035,Milpitas,CA,37.430294,-121.887116,-0.09051917789146433,3,4,0.27111119496609426,6,-0.09069413910322617,4495,07:00.0,924759,3489.0,00:00.0,2013,651.0,No,Yes,Yes,1,Yes,0,No,No,0,75,B,B-,C-,B,0.0,0.0,0.0,1.0,0.0
112092415,1860 Snell Pl,95035,Milpitas,CA,37.404546,-121.901385,-0.562545642758174,3,3,-0.4802051495327616,7,-0.5799433384204938,3300,02:00.0,609906,444.0,00:00.0,2010,709.0,No,Yes,Yes,1,Yes,0,No,No,0,75,B,B-,C-,B,0.0,0.0,0.0,0.0,1.0
19480170,295 Rio Verde Pl APT 2,95035,Milpitas,CA,37.424898,-121.912554,-0.7180733082826252,1,2,-0.7477083777564425,7,-0.7493793267865563,2394,04:00.0,545000,1800.0,00:00.0,1971,780.0,Yes,Yes,Yes,1,Yes,0,No,Yes,0,75,B,B-,C-,B,1.0,0.0,0.0,0.0,0.0
19483879,1212 Monte Dr,95035,Milpitas,CA,37.421313,-121.867067,-0.0874086245809753,3,3,0.05119614211374203,8,-0.09697750443455623,3730,23:21.0,715115,1735.0,00:00.0,1991,753.0,Yes,Yes,Yes,2,Yes,2,Yes,Yes,2,75,B,B-,C-,B,0.0,0.0,0.0,0.0,1.0
19477900,393 N Temple Dr,95035,Milpitas,CA,37.443162,-121.878662,-0.7865925766060775,2,3,-0.5746604673152473,9,-0.815872070750213,2743,27:00.0,447355,814.0,00:00.0,1972,535.0,Yes,Yes,No,0,No,0,No,No,0,75,B,B-,C-,B,0.0,0.0,0.0,0.0,1.0
112090095,81 Bettencourt Way,95035,Milpitas,CA,37.405376,-121.902301,-0.47700542671972573,2,3,-0.4037756557545671,14,-0.5032808513094623,3261,04:00.0,497868,435.0,00:00.0,2010,734.0,Yes,Yes,Yes,1,Yes,0,No,No,0,75,B,B-,C-,B,1.0,0.0,0.0,0.0,0.0
300028992,1462 Lavender Loop,95035,Milpitas,CA,37.413214,-121.888885,-0.4063274343987941,3,3,0.05624337283494356,14,-0.40160436438681724,4027,48:10.0,916000,1294.0,00:00.0,2018,545.0,Yes,Yes,Yes,2,Yes,0,No,Yes,3,75,B,B-,C-,B,1.0,0.0,0.0,0.0,0.0
82963092,1101 S Main St APT 429,95035,Milpitas,CA,37.413562,-121.902293,-0.7709527145609386,1,1,-0.8299061352160103,14,-0.8123502832682081,2422,57:00.0,603432,435.0,00:00.0,2007,807.0,Yes,Yes,Yes,1,No,0,No,No,0,75,B,B-,C-,B,1.0,0.0,0.0,0.0,0.0
19480272,341 San Petra Ct APT 2,95035,Milpitas,CA,37.424764,-121.910418,-0.7484012030598932,1,2,-0.7477083777564425,15,-0.7859756633589216,2362,29:00.0,193281,78408000.0,00:00.0,1971,736.0,Yes,Yes,No,0,Yes,0,No,No,0,75,B,B-,C-,B,1.0,0.0,0.0,0.0,0.0
19472127,1178 N Abbott Ave,95035,Milpitas,CA,37.444001,-121.915126,-0.7095192866787804,2,2,-0.5371667533863217,20,-0.7367924272969067,3063,58:00.0,450560,1742.0,00:00.0,1979,595.0,Yes,Yes,No,0,Yes,0,No,No,0,75,B,B-,C-,B,1.0,0.0,0.0,0.0,0.0
79844880,440 Dempsey Rd UNIT 140,95035,Milpitas,CA,37.428494,-121.882805,-0.9498095299140576,1,1,-0.8962411675518018,21,-0.9891269489343171,1950,33:00.0,187657,676.0,00:00.0,2007,577.0,Yes,Yes,Yes,0,Yes,0,No,No,0,75,B,B-,C-,B,1.0,0.0,0.0,0.0,0.0
82950261,817 Luz Del Sol Loop,95035,Milpitas,CA,37.420946,-121.911649,-0.5539916211543291,2,2,-0.44631660040469423,30,-0.5691778391528151,3127,54:00.0,553019,435.0,00:00.0,2007,692.0,Yes,Yes,Yes,1,Yes,0,No,No,0,75,B,B-,C-,B,1.0,0.0,0.0,0.0,0.0
153131226,1188 Edsel Dr,95035,Milpitas,CA,37.430112,-121.883352,0.14665973439499624,2,3,0.773671168205732,36,0.12767142353925287,1845,53:00.0,1683000,7562.0,00:00.0,1963,602.0,Yes,Yes,No,0,Yes,0,No,No,0,75,B,B-,C-,B,0.0,0.0,1.0,0.0,0.0
19472889,407 Dixon Rd,95035,Milpitas,CA,37.460184,-121.904212,-0.17605939392991254,3,4,-0.22640154755234196,43,-0.17212189945257386,4228,05:00.0,413604,6115.0,00:00.0,1960,863.0,Yes,Yes,No,1,Yes,0,No,No,0,75,B,B-,C-,B,0.0,0.0,0.0,1.0,0.0
19471981,1023 N Abbott Ave,95035,Milpitas,CA,37.442334,-121.916117,-0.7126298399892694,1,2,-0.7614080039997039,45,-0.7518631954027191,2449,24:00.0,180248,1215.0,00:00.0,1979,805.0,Yes,Yes,No,0,No,0,No,No,0,75,B,B-,C-,B,1.0,0.0,0.0,0.0,0.0
19479929,1635 Starlite Dr,95035,Milpitas,CA,37.406889,-121.908277,-0.16525955283589464,3,5,-0.1636716800174087,46,-0.15189877177507083,4034,11:00.0,1144440,5222.0,00:00.0,1965,827.0,Yes,Yes,Yes,1,Yes,0,No,No,0,75,B,B-,C-,B,0.0,0.0,0.0,1.0,0.0
19472501,239 Balboa Dr,95035,Milpitas,CA,37.447591,-121.913871,0.021305213620616135,3,4,-0.02379128574410923,50,0.07119948369289524,4200,24:00.0,795612,3916.0,00:00.0,1991,869.0,No,Yes,Yes,1,No,0,No,No,0,75,B,B-,C-,B,0.0,0.0,0.0,1.0,0.0
64430174,228 Parc Place Dr,95035,Milpitas,CA,37.420559,-121.89973,-0.6396873648583018,2,2,-0.6402744666908672,66,-0.6856900497744338,2892,44:00.0,390093,1306.0,00:00.0,2005,765.0,Yes,Yes,Yes,1,No,0,No,No,0,75,B,B-,C-,B,1.0,0.0,0.0,0.0,0.0
79846110,484 Dempsey Rd UNIT 186,95035,Milpitas,CA,37.429251,-121.88316,-0.9536977215521689,1,1,-0.8962411675518018,72,-0.9979771853621127,1907,22:00.0,355260,676.0,00:00.0,2007,570.0,Yes,Yes,Yes,0,Yes,0,No,No,0,75,B,B-,C-,B,1.0,0.0,0.0,0.0,0.0
64877880,109 Parc Place Dr,95035,Milpitas,CA,37.420408,-121.901768,-0.5065556831693715,2,3,-0.2804790195652155,98,-0.5215778560094725,3463,02:00.0,1028746,627.0,00:00.0,2005,627.0,Yes,Yes,Yes,2,No,0,No,No,0,75,B,B-,C-,B,0.0,0.0,0.0,0.0,1.0
19534319,956 Bonita Ave APT 10,94040,Mountain View,CA,37.382981,-122.080976,-0.4373458720109907,2,2,-0.5717763354745607,0,-0.48398626539758915,3394,12:00.0,644080,2787.0,00:00.0,1978,932.0,Yes,Yes,No,1,No,0,No,No,0,82,C+,A-,B+,A-,0.0,0.0,0.0,1.0,0.0
19512786,765 N Rengstorff Ave APT 22,94043,Mountain View,CA,37.413412,-122.09222,-0.47700542671972573,2,2,-0.3994494579935372,0,-0.49671046805559,3499,54:00.0,219188,1365.0,00:00.0,1973,731.0,Yes,Yes,Yes,0,Yes,0,No,No,0,82,C+,A-,B+,A-,1.0,0.0,0.0,0.0,0.0
19513607,928 Wright Ave APT 401,94043,Mountain View,CA,37.399704,-122.080022,-0.2460468434159156,2,3,-0.3641188429451265,0,-0.2467411292447507,4573,58:00.0,866687,3360.0,00:00.0,1980,916.0,Yes,Yes,No,0,Yes,0,No,No,0,82,C+,A-,B+,A-,1.0,0.0,0.0,0.0,0.0
19512686,450 Sierra Vista Ave APT 2,94043,Mountain View,CA,37.408763,-122.090256,-0.2514903117092714,3,2,-0.11536247168590837,0,-0.25222317156530744,3918,42:00.0,1199164,797.0,00:00.0,1990,732.0,Yes,Yes,No,1,Yes,0,No,Yes,0,82,C+,A-,B+,A-,0.0,0.0,0.0,0.0,1.0
19512277,1916 Silverwood Ave,94043,Mountain View,CA,37.401756,-122.091436,-0.5571892699575118,2,2,-0.6856995431816809,1,-0.5897818473707728,2981,57:00.0,645390,484.0,00:00.0,1974,924.0,Yes,Yes,No,0,Yes,0,No,No,0,82,C+,A-,B+,A-,1.0,0.0,0.0,0.0,0.0
19512918,1921 Rock St APT 30,94043,Mountain View,CA,37.412106,-122.087902,-0.5158873431008386,2,2,-0.6828154113409943,1,-0.5462342470040805,2977,48:00.0,351434,457.0,00:00.0,1974,975.0,No,Yes,Yes,0,Yes,0,No,No,0,82,C+,A-,B+,A-,0.0,0.0,0.0,0.0,1.0
19517024,91 Tyrella Ct,94043,Mountain View,CA,37.401484,-122.063244,-0.010422430146371925,3,3,-0.15790341633603552,1,0.0254084891856837,4749,07:00.0,949415,435.0,00:00.0,1990,940.0,Yes,Yes,No,1,Yes,0,No,No,0,82,C+,A-,B+,A-,0.0,0.0,0.0,0.0,1.0
82960320,197 Greyhawk Ct,94043,Mountain View,CA,37.390657,-122.056819,0.03001476288998541,4,3,-0.05479570303149004,1,0.021242850688246367,5132,38:00.0,932004,1119.0,00:00.0,2007,895.0,Yes,Yes,Yes,1,Yes,0,No,No,0,82,C+,A-,B+,A-,0.0,0.0,0.0,0.0,1.0
19534342,1527 Tyler Park Way,94040,Mountain View,CA,37.375324,-122.077516,-0.2670430782617165,3,2,-0.19539713026496117,1,-0.27840696334230924,3658,21:00.0,599582,1359.0,00:00.0,1979,769.0,Yes,Yes,No,2,Yes,0,No,No,0,82,C+,A-,B+,A-,0.0,0.0,0.0,0.0,1.0
19512922,758 Telford Ave,94043,Mountain View,CA,37.413333,-122.08645,0.14510523537807934,3,4,-0.1867447347429014,2,0.2400746235238278,4200,04:00.0,804444,5815.0,00:00.0,1955,1083.0,Yes,Yes,Yes,1,Yes,0,No,No,0,82,C+,A-,B+,A-,0.0,0.0,0.0,1.0,0.0
19530531,1112 Lincoln Dr,94040,Mountain View,CA,37.367422,-122.091871,1.45153762578347,3,4,0.37061374346978154,2,1.7150364557449358,7681,22:00.0,3604986,8359.0,00:00.0,1963,1430.0,Yes,Yes,Yes,2,Yes,0,No,No,0,82,C+,A-,B+,A-,0.0,0.0,0.0,1.0,0.0
116156337,720 Pettis Ave,94041,Mountain View,CA,37.390517,-122.091213,0.45693820475460417,3,3,-0.14131965825208764,3,0.569136793097928,4996,34:12.0,2164859,4310.0,00:00.0,2012,1276.0,Yes,Yes,Yes,2,Yes,1,No,No,2,82,C+,A-,B+,A-,0.0,0.0,0.0,1.0,0.0
19534336,914 Boranda Ave APT 5,94040,Mountain View,CA,37.384142,-122.082048,-0.47700542671972573,2,2,-0.6539740929341284,3,-0.5744356972041428,3099,54:00.0,519318,435.0,00:00.0,1981,986.0,Yes,Yes,No,0,Yes,0,No,No,0,82,C+,A-,B+,A-,1.0,0.0,0.0,0.0,0.0
82961240,181 Isis Ct,94043,Mountain View,CA,37.389903,-122.057194,-0.1659500956708232,3,2,-0.3518612826222085,4,-0.16512331648723316,3728,24:00.0,761453,657.0,00:00.0,2007,977.0,No,Yes,Yes,1,Yes,0,No,No,0,82,C+,A-,B+,A-,0.0,0.0,0.0,0.0,1.0
19510490,550 Ortega Ave APT A207,94040,Mountain View,CA,37.399049,-122.105784,-0.3992415939575001,2,2,-0.5191409293820305,5,-0.43607211398768003,3494,07:00.0,652782,871.0,00:00.0,1992,916.0,No,Yes,Yes,0,Yes,0,No,Yes,0,82,C+,A-,B+,A-,1.0,0.0,0.0,0.0,0.0
19516242,505 Cypress Point Dr UNIT 82,94043,Mountain View,CA,37.397517,-122.072606,-0.6698597319700453,1,2,-0.7758286632031368,6,-0.7147641896038475,2689,33:00.0,479208,1742.0,00:00.0,1971,890.0,Yes,Yes,No,1,No,0,No,No,0,82,C+,A-,B+,A-,1.0,0.0,0.0,0.0,0.0
19514638,255 S Rengstorff Ave APT 125,94040,Mountain View,CA,37.399552,-122.098888,-0.720406223265492,1,2,-0.7094936308673453,7,-0.7588485910581052,2766,34:00.0,380574,935.0,00:00.0,1965,733.0,Yes,Yes,No,0,Yes,0,No,No,0,82,C+,A-,B+,A-,1.0,0.0,0.0,0.0,0.0
19512704,2052 Colony St,94043,Mountain View,CA,37.416195,-122.092304,-0.3992415939575001,1,2,-0.5703342695542175,8,-0.37049782737615855,3586,27:00.0,672758,6150.0,00:00.0,1947,973.0,No,Yes,No,1,No,0,No,No,0,82,C+,A-,B+,A-,0.0,0.0,0.0,1.0,0.0
19510324,181 Del Medio Ave APT 207,94040,Mountain View,CA,37.40838,-122.111846,-0.6550846037452225,1,2,-0.656858224774815,8,-0.6892188187734734,3106,38:00.0,397280,1008.0,00:00.0,1962,763.0,Yes,Yes,No,0,Yes,0,No,Yes,0,82,C+,A-,B+,A-,1.0,0.0,0.0,0.0,0.0
19512489,421 Sierra Vista Ave APT 6,94043,Mountain View,CA,37.407605,-122.089639,-0.02441992004357254,3,3,-0.2588480307600661,8,0.006891954561134501,4870,48:00.0,706488,3192.0,00:00.0,1987,1013.0,No,Yes,No,1,No,0,No,No,0,82,C+,A-,B+,A-,0.0,0.0,0.0,0.0,1.0
166730339,1101 W El Camino Real UNIT 102,94040,Mountain View,CA,37.38714,-122.087299,0.19331881169065923,2,3,-0.33888268933911886,10,0.16145963881539405,5072,44:00.0,1586610,809.0,00:00.0,2017,1284.0,Yes,Yes,Yes,1,Yes,0,No,No,0,82,C+,A-,B+,A-,1.0,0.0,0.0,0.0,0.0
19517372,123 Flynn Ave APT D,94043,Mountain View,CA,37.398941,-122.062225,-0.7126298399892694,1,2,-0.7779917620836517,10,-0.7615403537370824,2699,29:42.0,526391,963.0,00:00.0,1972,827.0,Yes,Yes,Yes,1,No,0,No,No,0,82,C+,A-,B+,A-,1.0,0.0,0.0,0.0,0.0
19513031,1690 Spring St,94043,Mountain View,CA,37.413749,-122.083714,0.30210108206508146,4,5,0.05912750467563014,12,0.417948163088517,5570,05:00.0,1554877,6067.0,00:00.0,1956,999.0,Yes,Yes,Yes,1,No,0,No,No,0,82,C+,A-,B+,A-,0.0,0.0,0.0,1.0,0.0
19509618,49 Showers Dr APT T408,94040,Mountain View,CA,37.4037,-122.103585,-0.110737774409643,3,3,-0.3114834368525963,14,-0.11181012523707007,4200,27:00.0,1211000,1881.0,00:00.0,1974,988.0,Yes,Yes,Yes,1,Yes,0,No,Yes,0,82,C+,A-,B+,A-,0.0,0.0,0.0,0.0,1.0
300479957,342 Circuit Way,94043,Mountain View,CA,37.391235,-122.053782,-0.1659500956708232,3,2,-0.4066597875952537,15,-0.17390373774468068,3858,04:00.0,1251552,1655.0,00:00.0,2018,1032.0,Yes,Yes,Yes,1,Yes,0,No,No,0,82,C+,A-,B+,A-,0.0,0.0,0.0,0.0,1.0
112079325,1059 Jackson St,94043,Mountain View,CA,37.398907,-122.081737,0.4561605664269819,3,4,0.020912757786532867,15,0.565771701887149,5600,07:00.0,910785,4791.0,00:00.0,2009,1128.0,Yes,Yes,Yes,1,Yes,0,No,No,0,82,C+,A-,B+,A-,0.0,0.0,0.0,1.0,0.0
19509813,49 Showers Dr APT A131,94040,Mountain View,CA,37.4037,-122.103585,-0.4948911082550376,2,2,-0.514093698660829,15,-0.5287455468318786,3200,43:04.0,621538,1880.0,00:00.0,1977,808.0,Yes,Yes,Yes,1,Yes,0,Yes,Yes,1,82,C+,A-,B+,A-,1.0,0.0,0.0,0.0,0.0
19512854,1963 Rock St APT 6,94043,Mountain View,CA,37.412182,-122.090024,-0.2818182064865394,3,3,-0.19179196546410293,16,-0.29152213095425955,4885,21:00.0,1170090,1785.0,00:00.0,1973,756.0,Yes,Yes,Yes,0,Yes,0,No,Yes,0,82,C+,A-,B+,A-,1.0,0.0,0.0,0.0,0.0
